"Block","Page","id","observed_on","observed_time","taxon.id","taxon.name","taxon.rank","quality_grade","user.id","user.login","user.observations_count","user.identifications_count","user.created_at","location.lat","location.lon","mappable","place.id"
1,49,"148372984","2023-01-09","2023-01-09T14:34:00+03:00","447363","Equus quagga boehmi","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.2715699164","36.8783263201","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372930","2023-01-09","2023-01-09T15:46:00+03:00","5066","Anhinga rufa","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3525469394","36.8542858535","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372899","2023-01-09","2023-01-09T15:46:00+03:00","466284","Balearica regulorum gibbericeps","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.2266945521","36.8811876055","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372826","2023-01-09","2023-01-09T14:23:00+03:00","525438","Connochaetes taurinus albojubatus","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3504282996","36.8485319595","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372767","2023-01-09","2023-01-09T15:45:00+03:00","42149","Hippopotamus amphibius","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.2848509934","36.8431450829","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372722","2023-01-09","2023-01-09T13:52:00+03:00","557401","Panthera leo melanochaita","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.2651675246","36.8589962446","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372673","2023-01-06","2023-01-06T12:56:00+03:00","5363","Gyps africanus","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.2594652184","36.9011940638","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372526","2023-01-09","2023-01-09T14:09:00+03:00","20526","Struthio camelus","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3613977871","36.859337712","TRUE","7042 10957 35267 56881 59647 91708 97392 101269 118146"
1,49,"148372480","2023-01-09","2023-01-09T15:02:00+03:00","341044","Giraffa camelopardalis tippelskirchi","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3337584974","36.8129286908","TRUE","7042 10957 35267 56881 59647 91708 97392 101269"
1,49,"148372428","2023-01-09","2023-01-09T14:46:00+03:00","341972","Crocodylus niloticus","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3670075186","36.8623109797","TRUE","7042 10957 35267 56881 59647 91708 97392 101269 118146"
1,50,"148372383","2023-01-09","2023-01-09T14:46:00+03:00","4835","Himantopus himantopus","species","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3590822916","36.8530058908","TRUE","7042 10957 35267 56881 59647 91708 97392 101269 118146"
1,50,"148372302","2023-01-09","2023-01-09T14:29:00+03:00","948191","Tragelaphus oryx pattersonianus","subspecies","research","4335288","egrant505","1000","2","2021-05-01T22:06:23+00:00","-1.3581946923","36.8506171901","TRUE","7042 10957 35267 56881 59647 91708 97392 101269 118146"
1,50,"148372190","2023-01-25","2023-01-25T07:36:00+10:30","62781","Camponotus","genus","needs_id","1178757","saltmarshsteve","23999","16155","2018-09-02T08:17:27+00:00","-34.8218157776","138.5658540119","TRUE","6744 6899 19352 97393 117992 124909 124910 124968 129294 146094"
1,50,"148370576","2022-05-22","2022-05-22T12:11:00+09:30","717042","Oliva australis","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6422226368","137.5063469063","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148370522","2022-05-22","2022-05-22T12:14:00+09:30","353606","Mimachlamys asperrima","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.639564775","137.506392083","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148370521","2022-05-22","2022-05-22T12:06:00+09:30","1131688","Crassispira harpularia","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6400290526","137.5063867186","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148370520","2022-05-22","2022-05-22T12:04:00+09:30","1131688","Crassispira harpularia","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6398083731","137.5063752582","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369932","2022-05-22","2022-05-22T11:09:00+09:30","497475","Baseodiscus delineatus","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6293931599","137.5047991224","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369877","2022-05-22","2022-05-22T11:30:00+09:30","623287","Haliotis cyclobates","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6275044656","137.5077732144","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369826","2022-05-22","2022-05-22T10:57:00+09:30","503228","Halicarcinus ovatus","species","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6286350254","137.5064395973","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369749","2022-05-22","2022-05-22T11:00:00+09:30","56698","Stylochidae","family","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6290004339","137.5047450332","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369600","2022-05-22","2022-05-22T12:13:00+09:30","49302","Pempheris","genus","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6278184083","137.5067971369","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369244","2022-05-22","2022-05-22T10:55:00+09:30","353622","Ischnochiton elongatus","species","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6344645277","137.5038918051","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369168","2022-05-22","2022-05-22T10:57:00+09:30","353698","Montfortula rugosa","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6341521484","137.5042612259","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369103","2022-10-04","2022-10-04T13:54:00+08:00","525448","Jacksonia compressa","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.9370383333","119.975975","TRUE","6744 6827 19384 51716 68804 97393 122165 132867 183538"
1,50,"148369102","2022-10-04","2022-10-04T12:18:00+08:00","210166","Poranthera microphylla","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.9326367267","120.0025013533","TRUE","6744 6827 19384 51716 68804 97393 122165 132867 183538"
1,50,"148369101","2022-10-04","2022-10-04T11:18:00+08:00","139223","Dillwynia pungens","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.8048289674","120.1609988473","TRUE","6744 6827 19384 51716 97393 122165 132867 183538"
1,50,"148369100","2022-10-04","2022-10-04T11:10:00+08:00","123190","Levenhookia pusilla","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.92392","120.03077","TRUE","6744 6827 19384 51716 68804 97393 122165 132867 183538"
1,50,"148369099","2022-10-03","2022-10-03T17:02:00+08:00","568933","Leptospermum spinescens","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.935035","120.1149666667","TRUE","6744 6827 19384 51716 97393 122165 132867"
1,50,"148369098","2022-10-03","2022-10-03T17:00:00+08:00","550184","Bossiaea preissii","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.935035","120.1149666667","TRUE","6744 6827 19384 51716 97393 122165 132867"
1,50,"148369093","2022-05-22","2022-05-22T10:54:00+09:30","891803","Elamena abrolhensis","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6341561486","137.5041214296","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148369019","2022-05-22","2022-05-22T10:42:00+09:30","877545","Caulocystis cephalornithos","species","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6326416667","137.5047366667","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 175655 182711 187328"
1,50,"148368881","2022-05-21","2022-05-21T09:42:00+09:30","93673","Allomycterus pilatus","species","needs_id","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6806899024","137.491191239","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 141732 175655 182711 187328"
1,50,"148368809","2022-05-21","2022-05-21T09:40:00+09:30","368741","Philine angasi","species","research","1727030","streglystendec","6654","3739","2019-05-07T06:21:32+00:00","-34.6800641643","137.4911619106","TRUE","6744 6899 19355 97393 117992 124909 124910 124968 129294 141732 175655 182711 187328"
1,50,"148368706","2022-10-17","2022-10-17T14:59:00+08:00","416789","Caladenia cairnsiana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3168866667","118.0640033333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,50,"148368705","2022-10-17","2022-10-17T14:48:00+08:00","1068037","Prasophyllum gracile","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3161933333","118.0637516667","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,50,"148368704","2022-10-17","2022-10-17T13:04:00+08:00","145506","Caladenia flava","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4067616667","117.9217983333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,50,"148368703","2022-10-16","2022-10-16T18:38:00+08:00","959989","Caladenia lobata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3690581333","118.13218872","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,50,"148368702","2022-10-16","2022-10-16T16:18:00+08:00","568896","Drakaea glyptodon","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4008716667","118.1059333333","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,50,"148368701","2022-10-16","2022-10-16T16:16:00+08:00","557567","Lyperanthus serratus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4008716667","118.1059333333","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,51,"148368700","2022-10-16","2022-10-16T16:04:00+08:00","796688","Caleana nigrita","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4008666667","118.1059333333","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,51,"148368699","2022-10-16","2022-10-16T15:45:00+08:00","568896","Drakaea glyptodon","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4008873917","118.105493895","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,51,"148368697","2022-10-16","2022-10-16T15:30:00+08:00","950976","Caladenia heberleana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4008873917","118.105493895","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,51,"148368696","2022-10-16","2022-10-16T14:49:00+08:00","363811","Diuris longifolia","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3539433333","118.225335","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368695","2022-10-16","2022-10-16T13:37:00+08:00","784941","Caladenia barbarossa","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3185266667","118.19217","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368694","2022-10-16","2022-10-16T12:41:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3239483333","118.207215","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368693","2022-10-16","2022-10-16T10:45:00+08:00","416789","Caladenia cairnsiana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.31931","118.1979133333","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368692","2022-10-16","2022-10-16T10:43:00+08:00","464080","Caladenia longicauda","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.33826448","118.2115242983","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368691","2022-10-15","2022-10-15T18:18:00+08:00","416787","Caladenia falcata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3169516667","118.06401","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368690","2022-10-16","2022-10-16T10:08:00+08:00","145506","Caladenia flava","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.33826448","118.2115242983","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368689","2022-10-16","2022-10-16T09:49:00+08:00","1085007","Pterostylis ciliata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.338807095","118.2101268667","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,51,"148368688","2022-10-15","2022-10-15T18:34:00+08:00","464080","Caladenia longicauda","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3169516667","118.06401","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368686","2022-10-15","2022-10-15T18:30:00+08:00","829465","Diuris brachyscapa","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3169516667","118.06401","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368685","2022-10-15","2022-10-15T18:22:00+08:00","363811","Diuris longifolia","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3169516667","118.06401","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368684","2022-10-15","2022-10-15T17:42:00+08:00","416789","Caladenia cairnsiana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3168216667","118.0640033333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368683","2022-10-15","2022-10-15T17:38:00+08:00","464080","Caladenia longicauda","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3166766667","118.0637666667","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368682","2022-10-15","2022-10-15T17:36:00+08:00","784941","Caladenia barbarossa","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.31652","118.0638116667","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368681","2022-10-15","2022-10-15T17:27:00+08:00","1068037","Prasophyllum gracile","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3161766667","118.06372","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368680","2022-10-15","2022-10-15T17:21:00+08:00","959989","Caladenia lobata","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3157733333","118.0631633333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368679","2022-10-15","2022-10-15T17:22:00+08:00","947306","Caladenia marginata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3157316667","118.0632633333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368678","2022-10-15","2022-10-15T17:18:00+08:00","145506","Caladenia flava","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3156883333","118.06321","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368677","2022-10-15","2022-10-15T17:15:00+08:00","416787","Caladenia falcata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.315555","118.0628283333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,51,"148368676","2022-10-15","2022-10-15T15:08:00+08:00","557567","Lyperanthus serratus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4692566667","118.0630116667","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,51,"148368675","2022-10-15","2022-10-15T15:05:00+08:00","145397","Thelymitra crinita","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691966667","118.063095","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,51,"148368673","2022-10-14","2022-10-14T16:22:00+08:00","954603","Caladenia granitora","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8415560129","118.4759165535","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,51,"148368672","2022-10-14","2022-10-14T13:01:00+08:00","1138753","Thelymitra granitora","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8919866667","118.4091266667","TRUE","6744 6827 14769 70651 97393 117990 117991 122165 132867 183538"
1,51,"148368671","2022-10-14","2022-10-14T16:14:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8802716667","118.4104083333","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,51,"148368670","2022-10-14","2022-10-14T11:48:00+08:00","1138753","Thelymitra granitora","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8870666667","118.4077216667","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,51,"148368669","2022-10-13","2022-10-13T12:30:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8891594417","118.4144719933","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,51,"148368668","2022-10-12","2022-10-12T17:05:00+08:00","145506","Caladenia flava","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8905581633","118.4202889117","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148368667","2022-10-12","2022-10-12T16:40:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8899268117","118.4175009667","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148368666","2022-10-12","2022-10-12T16:38:00+08:00","145506","Caladenia flava","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8899268117","118.4175009667","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148368665","2022-10-12","2022-10-12T14:40:00+08:00","954603","Caladenia granitora","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8946069921","118.4356726807","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,52,"148368664","2022-10-09","2022-10-09T16:27:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.3728366667","118.0192183333","TRUE","6744 6827 14814 68805 97393 122165 130439 132867 183538"
1,52,"148368663","2022-10-10","2022-10-10T16:39:00+08:00","959989","Caladenia lobata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.6554033333","117.64701","TRUE","6744 6827 19381 97393 122165 132867"
1,52,"148368662","2022-10-09","2022-10-09T13:13:00+08:00","950976","Caladenia heberleana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4281916667","118.08065","TRUE","6744 6827 19381 97393 122165 130439 132867 183538"
1,52,"148368661","2022-10-09","2022-10-09T12:49:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691766667","118.0631333333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,52,"148368660","2022-10-09","2022-10-09T12:02:00+08:00","557567","Lyperanthus serratus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691766667","118.0631333333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,52,"148368659","2022-10-09","2022-10-09T11:52:00+08:00","950976","Caladenia heberleana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691766667","118.0631333333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,52,"148368658","2022-10-09","2022-10-09T11:30:00+08:00","145397","Thelymitra crinita","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691766667","118.0631333333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,52,"148368657","2022-10-09","2022-10-09T11:22:00+08:00","145518","Elythranthera brunonis","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4691766667","118.0631333333","TRUE","6744 6827 19381 68805 97393 122165 130439 132867 183538"
1,52,"148366830","2022-10-13","2022-10-13T18:23:00+08:00","42788","Tarsipes rostratus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.88562345","118.4090813933","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366704","2022-10-14","2022-10-14T09:17:00+08:00","5315","Haliaeetus leucogaster","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8798488683","118.4088583683","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366703","2022-10-14","2022-10-14T08:43:00+08:00","12621","Anthochaera lunulata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8862652","118.4096735883","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366702","2022-10-14","2022-10-14T08:07:00+08:00","505881","Synoicus ypsilophorus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8847904183","118.4067869267","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366701","2022-10-13","2022-10-13T17:38:00+08:00","12632","Phylidonyris novaehollandiae","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8849875367","118.4071784117","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366700","2022-10-13","2022-10-13T17:11:00+08:00","144737","Rhipidura albiscapa","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8851541683","118.4075020683","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366699","2022-10-17","2022-10-17T15:28:00+08:00","19265","Barnardius zonarius","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.31488","118.0616533333","TRUE","6744 6827 14814 97393 122165 132867 183538"
1,52,"148366698","2022-10-16","2022-10-16T13:47:00+08:00","2464","Todiramphus sanctus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.31857","118.1926033333","TRUE","6744 6827 14814 68805 97393 122165 132867 183538"
1,52,"148366697","2022-10-14","2022-10-14T09:44:00+08:00","116999","Pandion haliaetus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.9906330536","118.5347354999","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,52,"148366696","2022-10-13","2022-10-13T16:55:00+08:00","14154","Eopsaltria georgiana","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8845048883","118.4051765817","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366262","2022-10-14","2022-10-14T16:17:00+08:00","877093","Lambertia uniflora","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8802716667","118.4104083333","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366261","2022-10-13","2022-10-13T14:31:00+08:00","1032812","Lambertia echinata","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8721029314","118.5622641466","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,52,"148366260","2022-10-13","2022-10-13T15:13:00+08:00","877093","Lambertia uniflora","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8803360167","118.4103340183","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148366259","2022-10-09","2022-10-09T15:31:00+08:00","563580","Lambertia ericifolia","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.4046166667","117.972565","TRUE","6744 6827 14797 68805 97393 122165 130439 132867 183538"
1,52,"148365997","2022-10-14","2022-10-14T12:16:00+08:00","550363","Adenanthos obovatus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8900833333","118.4089433333","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148365996","2022-10-13","2022-10-13T12:17:00+08:00","200012","Adenanthos sericeus","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.88872162","118.4139596917","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148365995","2022-10-13","2022-10-13T08:31:00+08:00","550363","Adenanthos obovatus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.88773","118.4079516667","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,52,"148365994","2022-10-13","2022-10-13T08:27:00+08:00","1033095","Adenanthos apiculatus","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.8403320859","118.5028514451","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,52,"148365993","2022-10-12","2022-10-12T16:09:00+08:00","525356","Adenanthos cuneatus","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.887059075","118.4127336183","TRUE","6744 6827 14769 97393 117990 117991 122165 132867 183538"
1,53,"148365992","2022-10-11","2022-10-11T13:48:00+08:00","550363","Adenanthos obovatus","species","research","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-34.816124525","118.2911886983","TRUE","6744 6827 14769 97393 117990 117991 122165 132867"
1,53,"148365991","2022-10-04","2022-10-04T12:09:00+08:00","923037","Adenanthos oreophilus","species","needs_id","2326162","knicolson","8811","2566","2019-10-02T08:35:11+00:00","-33.9326367267","120.0025013533","TRUE","6744 6827 19384 51716 68804 97393 122165 132867 183538"
1,53,"148365010","2021-02-27","2021-02-27T15:22:00-06:00","117887","Physcia","genus","needs_id","16735","mammelton50","6566","5369","2013-05-17T17:11:48+00:00","30.4980564072","-97.5585443628","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 65181 66741 67465 68119 82256 94093 97394 113590 119033 137169 164112 164113 164114 164115 164116"
1,53,"148365009","2021-02-27","2021-02-27T14:22:00-06:00","117887","Physcia","genus","needs_id","16735","mammelton50","6566","5369","2013-05-17T17:11:48+00:00","30.4980633406","-97.5585497273","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 65181 66741 67465 68119 82256 94093 97394 113590 119033 137169 164112 164113 164114 164115 164116"
1,53,"148365008","2021-02-27","2021-02-27T14:24:00-06:00","48325","Ramalina","genus","needs_id","16735","mammelton50","6566","5369","2013-05-17T17:11:48+00:00","30.4980540961","-97.5585363162","TRUE","1 18 2442 9853 53217 53218 53222 59613 60211 62332 63856 65181 66741 67465 68119 82256 94093 97394 113590 119033 137169 164112 164113 164114 164115 164116"
